File Name,Target ID,Gender,Emotion,Mouth,Microsoft Gender,Microsoft Age,Microsoft Emotion,Microsoft Smiling
26M_HA_O.BMP,26,M,HA,O,male,33.0,happiness,1.0
26M_HA_X.BMP,26,M,HA,X,male,37.0,happiness,0.999
26M_NE_C.BMP,26,M,NE,C,male,33.0,neutral,0.0
26M_NE_O.BMP,26,M,NE,O,male,30.0,neutral,0.0
26M_SA_C.BMP,26,M,SA,C,male,35.0,sadness,0.0
26M_SA_O.BMP,26,M,SA,O,male,33.0,neutral,0.0
26M_SP_O.BMP,26,M,SP,O,male,31.0,surprise,0.0
27M_AN_C.BMP,27,M,AN,C,male,32.0,anger,0.0
27M_AN_O.BMP,27,M,AN,O,male,32.0,anger,0.0
27M_CA_O.BMP,27,M,CA,O,male,31.0,neutral,0.051
27M_DI_C.BMP,27,M,DI,C,male,34.0,disgust,0.0
27M_DI_O.BMP,27,M,DI,O,male,31.0,disgust,0.011
27M_FE_C.BMP,27,M,FE,C,male,31.0,surprise,0.0
27M_FE_O.BMP,27,M,FE,O,male,30.0,fear,0.0
27M_HA_O.BMP,27,M,HA,O,male,32.0,happiness,1.0
27M_HA_X.BMP,27,M,HA,X,male,31.0,happiness,1.0
27M_NE_C.BMP,27,M,NE,C,male,30.0,neutral,0.0
27M_NE_O.BMP,27,M,NE,O,male,30.0,neutral,0.0
27M_SA_C.BMP,27,M,SA,C,male,31.0,sadness,0.0
27M_SA_O.BMP,27,M,SA,O,male,33.0,sadness,0.0
27M_SP_O.BMP,27,M,SP,O,male,32.0,surprise,0.0
28M_AN_C.BMP,28,M,AN,C,male,29.0,neutral,0.0
28M_AN_O.BMP,28,M,AN,O,male,31.0,disgust,0.0
28M_CA_C.BMP,28,M,CA,C,male,28.0,neutral,0.0
28M_CA_O.BMP,28,M,CA,O,male,26.0,neutral,0.0
28M_DI_C.BMP,28,M,DI,C,male,26.0,disgust,0.0
28M_DI_O.BMP,28,M,DI,O,male,28.0,anger,0.0
28M_FE_C.BMP,28,M,FE,C,male,32.0,fear,0.0
28M_FE_O.BMP,28,M,FE,O,male,32.0,fear,0.0
28M_HA_C.BMP,28,M,HA,C,male,28.0,happiness,1.0
28M_HA_O.BMP,28,M,HA,O,male,26.0,happiness,1.0
28M_HA_X.BMP,28,M,HA,X,male,26.0,happiness,1.0
28M_NE_C.BMP,28,M,NE,C,male,29.0,neutral,0.0
28M_NE_O.BMP,28,M,NE,O,male,29.0,neutral,0.0
28M_SA_C.BMP,28,M,SA,C,male,33.0,fear,0.0
28M_SA_O.BMP,28,M,SA,O,male,32.0,sadness,0.0
28M_SP_O.BMP,28,M,SP,O,male,28.0,surprise,0.0
29M_AN_C.BMP,29,M,AN,C,male,32.0,neutral,0.0
29M_AN_O.BMP,29,M,AN,O,male,29.0,anger,0.0
29M_CA_C.BMP,29,M,CA,C,male,30.0,neutral,0.0
29M_CA_O.BMP,29,M,CA,O,male,30.0,neutral,0.0
29M_DI_C.BMP,29,M,DI,C,male,33.0,disgust,0.0
29M_DI_O.BMP,29,M,DI,O,male,32.0,sadness,0.005
29M_FE_C.BMP,29,M,FE,C,male,29.0,surprise,0.0
29M_FE_O.BMP,29,M,FE,O,male,37.0,surprise,0.356
29M_HA_C.BMP,29,M,HA,C,male,32.0,happiness,0.989
29M_HA_O.BMP,29,M,HA,O,male,36.0,happiness,1.0
29M_HA_X.BMP,29,M,HA,X,male,33.0,happiness,0.963
29M_NE_C.BMP,29,M,NE,C,male,30.0,neutral,0.0
29M_NE_O.BMP,29,M,NE,O,male,30.0,neutral,0.0
29M_SA_C.BMP,29,M,SA,C,male,32.0,sadness,0.0
29M_SA_O.BMP,29,M,SA,O,male,31.0,neutral,0.0
29M_SP_O.BMP,29,M,SP,O,male,29.0,surprise,0.0
30M_AN_C.BMP,30,M,AN,C,male,34.0,sadness,0.0
30M_AN_O.BMP,30,M,AN,O,male,35.0,disgust,0.0
30M_CA_C.BMP,30,M,CA,C,male,33.0,neutral,0.0
30M_CA_O.BMP,30,M,CA,O,male,31.0,neutral,0.0
30M_DI_O.BMP,30,M,DI,O,male,40.0,surprise,0.001
30M_FE_C.BMP,30,M,FE,C,male,33.0,surprise,0.0
30M_FE_O.BMP,30,M,FE,O,male,36.0,fear,0.0
30M_HA_C.BMP,30,M,HA,C,male,35.0,happiness,0.857
30M_HA_O.BMP,30,M,HA,O,male,34.0,happiness,1.0
30M_HA_X.BMP,30,M,HA,X,male,38.0,happiness,0.921
30M_NE_C.BMP,30,M,NE,C,male,33.0,neutral,0.0
30M_NE_O.BMP,30,M,NE,O,male,31.0,neutral,0.0
30M_SA_C.BMP,30,M,SA,C,male,34.0,sadness,0.0
30M_SA_O.BMP,30,M,SA,O,male,35.0,surprise,0.0
30M_SP_O.BMP,30,M,SP,O,male,33.0,surprise,0.0
31M_AN_C.BMP,31,M,AN,C,male,39.0,neutral,0.0
31M_AN_O.BMP,31,M,AN,O,male,34.0,anger,0.0
31M_CA_C.BMP,31,M,CA,C,male,36.0,neutral,0.0
31M_CA_O.BMP,31,M,CA,O,male,35.0,neutral,0.0
31M_DI_C.BMP,31,M,DI,C,male,33.0,disgust,0.0
31M_DI_O.BMP,31,M,DI,O,male,39.0,surprise,0.0
31M_FE_C.BMP,31,M,FE,C,male,34.0,neutral,0.0
31M_FE_O.BMP,31,M,FE,O,male,40.0,surprise,0.0
31M_HA_C.BMP,31,M,HA,C,male,40.0,happiness,0.782
31M_HA_O.BMP,31,M,HA,O,male,40.0,happiness,1.0
31M_HA_X.BMP,31,M,HA,X,male,40.0,happiness,0.869
31M_NE_C.BMP,31,M,NE,C,male,38.0,neutral,0.0
31M_NE_O.BMP,31,M,NE,O,male,38.0,neutral,0.0
31M_SA_C.BMP,31,M,SA,C,male,41.0,neutral,0.0
31M_SA_O.BMP,31,M,SA,O,male,33.0,anger,0.0
31M_SP_O.BMP,31,M,SP,O,male,36.0,surprise,0.0
32M_AN_C.BMP,32,M,AN,C,male,28.0,neutral,0.0
32M_AN_O.BMP,32,M,AN,O,male,28.0,anger,0.0
32M_CA_C.BMP,32,M,CA,C,male,29.0,neutral,0.001
32M_CA_O.BMP,32,M,CA,O,male,28.0,neutral,0.0
32M_DI_C.BMP,32,M,DI,C,male,27.0,disgust,0.0
32M_DI_O.BMP,32,M,DI,O,male,24.0,anger,0.0
32M_FE_C.BMP,32,M,FE,C,male,31.0,neutral,0.0
32M_FE_O.BMP,32,M,FE,O,male,28.0,surprise,0.0
32M_HA_C.BMP,32,M,HA,C,male,29.0,happiness,0.926
32M_HA_O.BMP,32,M,HA,O,male,28.0,happiness,1.0
32M_HA_X.BMP,32,M,HA,X,male,30.0,happiness,0.999
32M_NE_C.BMP,32,M,NE,C,male,29.0,neutral,0.0
32M_NE_O.BMP,32,M,NE,O,male,28.0,neutral,0.0
32M_SA_C.BMP,32,M,SA,C,male,28.0,neutral,0.0
32M_SA_O.BMP,32,M,SA,O,male,28.0,surprise,0.0
32M_SP_O.BMP,32,M,SP,O,male,26.0,surprise,0.0
33M_AN_C.BMP,33,M,AN,C,male,30.0,neutral,0.0
33M_AN_O.BMP,33,M,AN,O,male,30.0,anger,0.0
33M_CA_C.BMP,33,M,CA,C,male,28.0,neutral,0.0
33M_CA_O.BMP,33,M,CA,O,male,26.0,neutral,0.0
33M_DI_C.BMP,33,M,DI,C,male,33.0,disgust,0.0
33M_DI_O.BMP,33,M,DI,O,male,35.0,sadness,0.0
33M_FE_C.BMP,33,M,FE,C,male,31.0,surprise,0.0
33M_FE_O.BMP,33,M,FE,O,male,34.0,fear,0.0
33M_HA_C.BMP,33,M,HA,C,male,31.0,happiness,1.0
33M_HA_O.BMP,33,M,HA,O,male,27.0,happiness,1.0
33M_HA_X.BMP,33,M,HA,X,male,29.0,happiness,0.514
33M_NE_C.BMP,33,M,NE,C,male,27.0,neutral,0.0
33M_NE_O.BMP,33,M,NE,O,male,25.0,neutral,0.0
33M_SA_C.BMP,33,M,SA,C,male,30.0,sadness,0.0
33M_SA_O.BMP,33,M,SA,O,male,30.0,neutral,0.001
33M_SP_O.BMP,33,M,SP,O,male,28.0,surprise,0.0
34M_AN_C.BMP,34,M,AN,C,male,31.0,anger,0.0
34M_AN_O.BMP,34,M,AN,O,male,31.0,anger,0.0
34M_CA_C.BMP,34,M,CA,C,male,29.0,neutral,0.0
34M_CA_O.BMP,34,M,CA,O,male,29.0,neutral,0.001
34M_DI_C.BMP,34,M,DI,C,male,28.0,disgust,0.0
34M_DI_O.BMP,34,M,DI,O,male,31.0,anger,0.0
34M_FE_C.BMP,34,M,FE,C,male,31.0,fear,0.0
34M_FE_O.BMP,34,M,FE,O,male,30.0,fear,0.0
34M_HA_C.BMP,34,M,HA,C,male,32.0,happiness,1.0
34M_HA_O.BMP,34,M,HA,O,male,28.0,happiness,1.0
34M_HA_X.BMP,34,M,HA,X,male,30.0,happiness,0.9
34M_NE_C.BMP,34,M,NE,C,male,30.0,neutral,0.0
34M_NE_O.BMP,34,M,NE,O,male,28.0,neutral,0.0
34M_SA_C.BMP,34,M,SA,C,male,31.0,sadness,0.0
34M_SA_O.BMP,34,M,SA,O,male,31.0,sadness,0.0
34M_SP_O.BMP,34,M,SP,O,male,29.0,surprise,0.0
35M_AN_C.BMP,35,M,AN,C,male,35.0,anger,0.0
35M_AN_O.BMP,35,M,AN,O,male,35.0,anger,0.12
35M_CA_C.BMP,35,M,CA,C,male,31.0,neutral,0.0
35M_CA_O.BMP,35,M,CA,O,male,31.0,neutral,0.001
35M_DI_O.BMP,35,M,DI,O,male,33.0,disgust,0.0
35M_FE_C.BMP,35,M,FE,C,male,34.0,surprise,0.0
35M_FE_O.BMP,35,M,FE,O,male,34.0,surprise,0.0
35M_HA_C.BMP,35,M,HA,C,male,36.0,happiness,0.993
35M_HA_O.BMP,35,M,HA,O,male,35.0,happiness,1.0
35M_HA_X.BMP,35,M,HA,X,male,33.0,happiness,0.788
35M_NE_C.BMP,35,M,NE,C,male,31.0,neutral,0.0
35M_NE_O.BMP,35,M,NE,O,male,31.0,neutral,0.0
35M_SA_O.BMP,35,M,SA,O,male,33.0,neutral,0.0
35M_SP_O.BMP,35,M,SP,O,male,31.0,surprise,0.0
36M_AN_C.BMP,36,M,AN,C,male,31.0,anger,0.0
36M_AN_O.BMP,36,M,AN,O,male,26.0,anger,0.0
36M_CA_C.BMP,36,M,CA,C,male,28.0,neutral,0.0
36M_CA_O.BMP,36,M,CA,O,male,28.0,neutral,0.0
36M_DI_C.BMP,36,M,DI,C,male,29.0,disgust,0.0
36M_DI_O.BMP,36,M,DI,O,male,30.0,disgust,0.007
36M_FE_C.BMP,36,M,FE,C,male,31.0,surprise,0.0
36M_FE_O.BMP,36,M,FE,O,male,32.0,fear,0.0
36M_HA_C.BMP,36,M,HA,C,male,30.0,happiness,0.997
36M_HA_O.BMP,36,M,HA,O,male,28.0,happiness,1.0
36M_HA_X.BMP,36,M,HA,X,male,27.0,happiness,0.94
36M_NE_C.BMP,36,M,NE,C,male,27.0,neutral,0.0
36M_NE_O.BMP,36,M,NE,O,male,28.0,neutral,0.0
36M_SA_C.BMP,36,M,SA,C,male,30.0,sadness,0.0
36M_SA_O.BMP,36,M,SA,O,male,30.0,sadness,0.0
36M_SP_O.BMP,36,M,SP,O,male,28.0,surprise,0.0
37M_AN_C.BMP,37,M,AN,C,male,27.0,anger,0.0
37M_AN_O.BMP,37,M,AN,O,male,24.0,anger,0.0
37M_CA_C.BMP,37,M,CA,C,male,26.0,neutral,0.0
37M_CA_O.BMP,37,M,CA,O,male,25.0,neutral,0.21
37M_DI_C.BMP,37,M,DI,C,male,27.0,disgust,0.0
37M_DI_O.BMP,37,M,DI,O,male,33.0,sadness,0.0
37M_FE_C.BMP,37,M,FE,C,male,31.0,surprise,0.0
37M_FE_O.BMP,37,M,FE,O,male,30.0,fear,0.0
37M_HA_C.BMP,37,M,HA,C,male,32.0,happiness,1.0
37M_HA_O.BMP,37,M,HA,O,male,28.0,happiness,1.0
37M_HA_X.BMP,37,M,HA,X,male,28.0,happiness,0.692
37M_NE_C.BMP,37,M,NE,C,male,27.0,neutral,0.0
37M_NE_O.BMP,37,M,NE,O,male,27.0,neutral,0.0
37M_SA_C.BMP,37,M,SA,C,male,30.0,neutral,0.001
37M_SA_O.BMP,37,M,SA,O,male,29.0,surprise,0.0
37M_SP_O.BMP,37,M,SP,O,male,25.0,surprise,0.001
38M_AN_C.BMP,38,M,AN,C,male,30.0,neutral,0.0
38M_AN_O.BMP,38,M,AN,O,male,27.0,anger,0.0
38M_CA_C.BMP,38,M,CA,C,male,28.0,neutral,0.0
38M_CA_O.BMP,38,M,CA,O,male,26.0,neutral,0.0
38M_DI_C.BMP,38,M,DI,C,male,31.0,disgust,0.0
38M_DI_O.BMP,38,M,DI,O,male,28.0,neutral,0.035
38M_FE_C.BMP,38,M,FE,C,male,29.0,neutral,0.0
38M_FE_O.BMP,38,M,FE,O,male,26.0,surprise,0.0
38M_HA_C.BMP,38,M,HA,C,male,31.0,happiness,0.999
38M_HA_O.BMP,38,M,HA,O,male,31.0,happiness,1.0
38M_HA_X.BMP,38,M,HA,X,male,30.0,happiness,1.0
38M_NE_C.BMP,38,M,NE,C,male,27.0,neutral,0.0
38M_NE_O.BMP,38,M,NE,O,male,25.0,neutral,0.0
38M_SA_C.BMP,38,M,SA,C,male,25.0,sadness,0.0
38M_SA_O.BMP,38,M,SA,O,male,25.0,neutral,0.0
38M_SP_O.BMP,38,M,SP,O,male,27.0,surprise,0.0
39M_AN_C.BMP,39,M,AN,C,male,39.0,contempt,0.006
39M_AN_O.BMP,39,M,AN,O,male,34.0,anger,0.0
39M_CA_C.BMP,39,M,CA,C,male,32.0,neutral,0.0
39M_CA_O.BMP,39,M,CA,O,male,31.0,neutral,0.0
39M_DI_C.BMP,39,M,DI,C,male,36.0,disgust,0.001
39M_DI_O.BMP,39,M,DI,O,male,31.0,neutral,0.006
39M_FE_C.BMP,39,M,FE,C,male,34.0,surprise,0.0
39M_FE_O.BMP,39,M,FE,O,male,32.0,surprise,0.0
39M_HA_C.BMP,39,M,HA,C,male,34.0,happiness,0.993
39M_HA_O.BMP,39,M,HA,O,male,33.0,happiness,1.0
39M_HA_X.BMP,39,M,HA,X,male,31.0,happiness,0.993
39M_NE_C.BMP,39,M,NE,C,male,30.0,neutral,0.0
39M_NE_O.BMP,39,M,NE,O,male,31.0,neutral,0.0
39M_SA_C.BMP,39,M,SA,C,male,35.0,neutral,0.0
39M_SA_O.BMP,39,M,SA,O,male,33.0,neutral,0.0
39M_SP_O.BMP,39,M,SP,O,male,33.0,surprise,0.0
40M_AN_C.BMP,40,M,AN,C,male,37.0,anger,0.001
40M_AN_O.BMP,40,M,AN,O,male,40.0,anger,0.0
40M_CA_C.BMP,40,M,CA,C,male,36.0,neutral,0.0
40M_CA_O.BMP,40,M,CA,O,male,35.0,neutral,0.0
40M_DI_C.BMP,40,M,DI,C,male,42.0,disgust,0.066
40M_DI_O.BMP,40,M,DI,O,male,37.0,anger,0.014
40M_FE_C.BMP,40,M,FE,C,male,43.0,surprise,0.0
40M_FE_O.BMP,40,M,FE,O,male,37.0,surprise,0.0
40M_HA_C.BMP,40,M,HA,C,male,41.0,happiness,0.999
40M_HA_O.BMP,40,M,HA,O,male,36.0,happiness,0.999
40M_HA_X.BMP,40,M,HA,X,male,34.0,happiness,0.997
40M_NE_C.BMP,40,M,NE,C,male,35.0,neutral,0.0
40M_NE_O.BMP,40,M,NE,O,male,35.0,neutral,0.0
40M_SA_C.BMP,40,M,SA,C,male,39.0,neutral,0.0
40M_SA_O.BMP,40,M,SA,O,male,40.0,anger,0.043
40M_SP_O.BMP,40,M,SP,O,male,35.0,surprise,0.0
41M_AN_C.BMP,41,M,AN,C,male,33.0,disgust,0.0
41M_AN_O.BMP,41,M,AN,O,male,34.0,neutral,0.001
41M_CA_C.BMP,41,M,CA,C,male,29.0,neutral,0.0
41M_CA_O.BMP,41,M,CA,O,male,30.0,neutral,0.0
41M_DI_C.BMP,41,M,DI,C,male,34.0,disgust,0.0
41M_DI_O.BMP,41,M,DI,O,male,34.0,disgust,0.0
41M_FE_C.BMP,41,M,FE,C,male,34.0,surprise,0.0
41M_FE_O.BMP,41,M,FE,O,male,34.0,fear,0.0
41M_HA_C.BMP,41,M,HA,C,male,30.0,happiness,1.0
41M_HA_O.BMP,41,M,HA,O,male,30.0,happiness,1.0
41M_HA_X.BMP,41,M,HA,X,male,33.0,happiness,0.964
41M_NE_C.BMP,41,M,NE,C,male,29.0,neutral,0.0
41M_NE_O.BMP,41,M,NE,O,male,30.0,neutral,0.0
41M_SA_C.BMP,41,M,SA,C,male,36.0,sadness,0.0
41M_SA_O.BMP,41,M,SA,O,male,34.0,sadness,0.0
41M_SP_O.BMP,41,M,SP,O,male,33.0,surprise,0.0
42M_AN_C.BMP,42,M,AN,C,male,32.0,anger,0.0
42M_AN_O.BMP,42,M,AN,O,male,38.0,anger,0.0
42M_CA_C.BMP,42,M,CA,C,male,31.0,neutral,0.009
42M_CA_O.BMP,42,M,CA,O,male,31.0,neutral,0.003
42M_DI_C.BMP,42,M,DI,C,male,37.0,disgust,0.0
42M_DI_O.BMP,42,M,DI,O,male,36.0,anger,0.0
42M_FE_O.BMP,42,M,FE,O,male,38.0,fear,0.0
42M_HA_C.BMP,42,M,HA,C,male,34.0,happiness,0.983
42M_HA_O.BMP,42,M,HA,O,male,31.0,happiness,1.0
42M_HA_X.BMP,42,M,HA,X,male,34.0,happiness,0.609
42M_NE_C.BMP,42,M,NE,C,male,31.0,neutral,0.0
42M_NE_O.BMP,42,M,NE,O,male,31.0,neutral,0.0
42M_SA_C.BMP,42,M,SA,C,male,35.0,disgust,0.0
42M_SA_O.BMP,42,M,SA,O,male,38.0,disgust,0.0
42M_SP_O.BMP,42,M,SP,O,male,32.0,surprise,0.0
43M_AN_C.BMP,43,M,AN,C,male,33.0,anger,0.002
43M_AN_O.BMP,43,M,AN,O,male,27.0,anger,0.001
43M_CA_C.BMP,43,M,CA,C,male,28.0,neutral,0.0
43M_CA_O.BMP,43,M,CA,O,male,28.0,neutral,0.0
43M_DI_C.BMP,43,M,DI,C,male,30.0,disgust,0.0
43M_DI_O.BMP,43,M,DI,O,male,29.0,anger,0.0
43M_FE_C.BMP,43,M,FE,C,male,30.0,surprise,0.0
43M_FE_O.BMP,43,M,FE,O,male,30.0,surprise,0.104
43M_HA_C.BMP,43,M,HA,C,male,30.0,happiness,0.982
43M_HA_O.BMP,43,M,HA,O,male,28.0,happiness,1.0
43M_HA_X.BMP,43,M,HA,X,male,29.0,happiness,0.995
43M_NE_C.BMP,43,M,NE,C,male,27.0,neutral,0.0
43M_NE_O.BMP,43,M,NE,O,male,28.0,neutral,0.001
43M_SA_C.BMP,43,M,SA,C,male,30.0,neutral,0.0
43M_SA_O.BMP,43,M,SA,O,male,28.0,neutral,0.0
43M_SP_O.BMP,43,M,SP,O,male,27.0,surprise,0.0
45M_AN_C.BMP,45,M,AN,C,male,26.0,neutral,0.0
45M_AN_O.BMP,45,M,AN,O,male,27.0,anger,0.0
45M_CA_C.BMP,45,M,CA,C,male,30.0,neutral,0.206
45M_CA_O.BMP,45,M,CA,O,male,29.0,neutral,0.015
45M_DI_C.BMP,45,M,DI,C,male,26.0,disgust,0.007
45M_DI_O.BMP,45,M,DI,O,male,30.0,anger,0.0
45M_FE_C.BMP,45,M,FE,C,male,33.0,fear,0.0
45M_FE_O.BMP,45,M,FE,O,male,31.0,fear,0.0
45M_HA_C.BMP,45,M,HA,C,male,27.0,happiness,1.0
45M_HA_O.BMP,45,M,HA,O,male,24.0,happiness,1.0
45M_NE_C.BMP,45,M,NE,C,male,28.0,neutral,0.0
45M_NE_O.BMP,45,M,NE,O,male,27.0,neutral,0.0
45M_SA_C.BMP,45,M,SA,C,male,26.0,neutral,0.0
45M_SP_O.BMP,45,M,SP,O,male,30.0,surprise,0.0
45M_HA_X.BMP,45,M,HA,X,male,26.0,happiness,0.999
45M_SA_O.BMP,45,M,SA,O,male,33.0,sadness,0.0
